f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
4236.922852,4188.717773,4247.692383,4145.641113,4190.256348,4184.615234,4168.717773,4166.153809,4132.307617,4189.230469,4136.922852,4152.307617,4249.230469,4144.102539
4246.666504,4189.743652,4248.205078,4152.820313,4193.846191,4190.769043,4176.410156,4176.410156,4132.307617,4190.769043,4148.717773,4164.615234,4248.717773,4160
4244.102539,4192.820313,4176.922852,4171.794922,4190.769043,4185.12793,4170.256348,4180,4134.871582,4191.794922,4159.487305,4163.589844,4248.717773,4168.717773
4242.05127,4193.846191,4205.12793,4168.717773,4195.897461,4189.230469,4176.922852,4178.974121,4137.94873,4193.333008,4152.820313,4165.641113,4248.717773,4151.281738
4234.358887,4189.230469,4185.12793,4158.974121,4181.538574,4200,4171.281738,4183.589844,4134.871582,4192.820313,4140.512695,4151.794922,4244.615234,4132.820313
4233.846191,4180.512695,4213.846191,4163.07666,4191.794922,4185.12793,4172.307617,4183.07666,4124.102539,4193.333008,4134.358887,4152.307617,4232.820313,4128.717773
4221.025391,4171.794922,4201.538574,4166.153809,4195.897461,4163.589844,4167.692383,4173.333008,4121.538574,4194.358887,4131.281738,4144.102539,4227.692383,4119.487305
4207.179199,4165.641113,4151.794922,4158.974121,4193.333008,4169.743652,4162.563965,4167.179199,4128.205078,4193.333008,4129.743652,4125.641113,4230.256348,4108.717773
4222.563965,4176.922852,4192.307617,4163.589844,4200.512695,4186.666504,4176.922852,4171.281738,4131.794922,4192.307617,4135.897461,4148.205078,4239.487305,4123.589844
4234.358887,4195.384277,4185.12793,4180,4179.487305,4188.717773,4166.153809,4174.871582,4137.94873,4191.794922,4148.205078,4154.358887,4258.974121,4147.692383
4229.230469,4188.717773,4202.05127,4177.436035,4192.820313,4183.07666,4165.641113,4171.794922,4142.563965,4192.820313,4152.820313,4153.846191,4263.589844,4151.281738
4214.358887,4185.641113,4178.974121,4168.717773,4205.12793,4181.538574,4173.333008,4166.666504,4140.512695,4192.820313,4145.641113,4160,4255.897461,4140.512695
4220.512695,4207.179199,4144.102539,4182.05127,4185.641113,4188.205078,4170.256348,4173.333008,4139.487305,4191.281738,4141.538574,4151.281738,4246.153809,4138.974121
4247.179199,4205.12793,4212.307617,4196.922852,4193.333008,4202.563965,4181.025391,4188.717773,4136.922852,4192.307617,4142.05127,4158.974121,4226.666504,4148.205078
4244.615234,4184.615234,4201.025391,4197.94873,4197.436035,4202.05127,4178.461426,4187.692383,4135.897461,4191.794922,4141.538574,4152.820313,4222.05127,4152.307617
4245.12793,4192.307617,4214.871582,4207.692383,4205.641113,4182.563965,4180.512695,4173.333008,4137.436035,4192.307617,4149.230469,4151.281738,4247.692383,4148.717773
4252.307617,4213.333008,4209.230469,4217.94873,4195.384277,4173.846191,4177.94873,4170.256348,4140,4193.333008,4154.358887,4157.94873,4261.025391,4136.410156
4242.05127,4210.256348,4158.974121,4217.436035,4177.436035,4191.281738,4170.769043,4183.07666,4143.589844,4192.820313,4149.743652,4147.179199,4245.641113,4132.820313
4243.07666,4194.871582,4207.692383,4221.538574,4197.94873,4206.666504,4191.281738,4195.384277,4146.666504,4192.307617,4150.256348,4161.025391,4237.94873,4144.102539
4235.897461,4193.846191,4152.307617,4224.615234,4193.846191,4191.281738,4186.153809,4191.794922,4151.794922,4190.256348,4153.333008,4157.94873,4254.358887,4150.769043
4233.846191,4204.615234,4143.07666,4224.615234,4190.256348,4189.230469,4181.025391,4186.153809,4158.461426,4191.794922,4161.025391,4152.307617,4262.563965,4150.256348
4239.487305,4213.333008,4210.769043,4229.230469,4191.281738,4213.333008,4186.666504,4186.666504,4160,4195.897461,4168.717773,4171.281738,4256.410156,4151.794922
4229.743652,4211.281738,4198.461426,4227.692383,4180.512695,4210.256348,4173.333008,4186.153809,4151.281738,4193.333008,4161.025391,4162.563965,4254.358887,4153.333008
4237.436035,4206.153809,4232.820313,4227.692383,4191.794922,4192.307617,4180.512695,4185.641113,4137.436035,4190.256348,4152.307617,4161.538574,4251.794922,4155.384277
4247.179199,4220,4192.307617,4245.12793,4182.05127,4212.820313,4186.153809,4188.205078,4140.512695,4190.769043,4160,4162.563965,4247.179199,4157.94873
4237.94873,4215.897461,4166.666504,4236.410156,4185.641113,4222.05127,4182.563965,4185.641113,4145.12793,4192.307617,4158.461426,4159.487305,4231.794922,4147.179199
4223.07666,4191.281738,4207.692383,4203.07666,4197.94873,4183.589844,4176.922852,4179.487305,4128.717773,4190.769043,4138.974121,4159.487305,4219.487305,4133.333008
4227.692383,4192.307617,4202.563965,4202.563965,4183.07666,4166.153809,4166.666504,4175.897461,4120.512695,4188.717773,4139.487305,4146.153809,4232.820313,4145.12793
4256.922852,4207.692383,4224.102539,4223.589844,4189.743652,4181.025391,4178.461426,4177.94873,4130.769043,4191.794922,4161.025391,4162.05127,4245.641113,4165.12793
4259.487305,4221.538574,4176.410156,4236.410156,4185.12793,4191.794922,4177.94873,4191.281738,4144.615234,4190.769043,4171.794922,4170.769043,4253.333008,4167.692383
4254.358887,4227.692383,4189.743652,4232.820313,4188.205078,4188.717773,4178.461426,4205.641113,4149.230469,4189.230469,4168.717773,4164.615234,4260,4167.179199
4269.230469,4224.615234,4229.743652,4229.230469,4207.179199,4188.717773,4194.358887,4208.205078,4150.769043,4192.307617,4168.717773,4181.025391,4261.538574,4176.410156
4272.820313,4219.487305,4150.256348,4234.358887,4196.410156,4193.846191,4185.12793,4197.436035,4156.922852,4193.333008,4168.717773,4170.256348,4263.07666,4177.94873
4270.769043,4209.743652,4186.153809,4228.717773,4194.871582,4191.794922,4179.487305,4188.205078,4152.820313,4191.794922,4166.153809,4162.563965,4255.384277,4169.743652
4259.487305,4210.256348,4213.846191,4223.07666,4181.025391,4190.256348,4175.384277,4191.281738,4144.615234,4189.743652,4168.205078,4166.153809,4245.641113,4158.461426
4251.281738,4222.05127,4193.846191,4233.333008,4178.974121,4193.333008,4179.487305,4193.333008,4142.05127,4191.794922,4165.12793,4167.692383,4248.205078,4156.410156
4262.05127,4226.153809,4187.179199,4246.666504,4196.922852,4198.974121,4191.794922,4186.153809,4144.102539,4193.333008,4161.025391,4177.436035,4246.153809,4163.589844
4265.641113,4221.538574,4126.153809,4251.281738,4180,4190.769043,4176.922852,4181.538574,4140,4191.794922,4163.589844,4158.461426,4235.897461,4166.153809
4274.871582,4217.94873,4205.12793,4250.256348,4183.07666,4184.102539,4177.94873,4193.846191,4133.846191,4191.794922,4168.717773,4164.615234,4241.025391,4173.846191
4278.461426,4213.846191,4242.563965,4243.07666,4189.230469,4185.641113,4181.025391,4205.641113,4146.666504,4190.769043,4172.307617,4182.05127,4257.94873,4183.07666
4276.410156,4213.333008,4180,4235.384277,4187.692383,4180.512695,4173.846191,4198.461426,4153.846191,4190.256348,4172.820313,4173.333008,4254.358887,4177.94873
4288.205078,4225.641113,4185.12793,4248.205078,4192.307617,4189.743652,4185.641113,4194.358887,4145.641113,4194.358887,4174.358887,4180,4250.256348,4176.922852
4284.102539,4230.769043,4148.717773,4258.461426,4181.538574,4199.487305,4183.07666,4204.615234,4152.820313,4194.871582,4180,4174.358887,4265.12793,4190.256348
4282.05127,4221.025391,4178.461426,4244.102539,4203.07666,4192.307617,4186.666504,4205.12793,4160.512695,4194.358887,4179.487305,4175.897461,4269.230469,4191.281738
4289.743652,4228.717773,4194.358887,4242.563965,4205.641113,4188.205078,4188.205078,4186.666504,4144.102539,4193.846191,4170.769043,4182.563965,4261.025391,4175.384277
4294.358887,4231.281738,4181.538574,4252.307617,4185.12793,4179.487305,4176.410156,4172.820313,4125.12793,4192.820313,4166.153809,4167.179199,4244.615234,4168.717773
4302.05127,4213.846191,4222.05127,4249.743652,4189.743652,4176.922852,4179.487305,4183.07666,4130.256348,4192.820313,4170.769043,4170.256348,4233.846191,4178.974121
4293.846191,4214.871582,4165.641113,4248.717773,4180,4187.692383,4176.922852,4198.461426,4143.07666,4192.820313,4170.256348,4166.153809,4245.12793,4183.07666
4283.589844,4220,4182.563965,4238.974121,4192.820313,4182.05127,4186.153809,4190.256348,4132.307617,4190.769043,4156.922852,4168.717773,4239.487305,4166.666504
4278.461426,4216.922852,4209.743652,4208.717773,4196.410156,4177.94873,4189.230469,4180,4129.230469,4187.692383,4160,4177.436035,4230.256348,4156.410156
4274.358887,4210.769043,4182.563965,4184.615234,4177.436035,4191.281738,4175.897461,4190.256348,4146.666504,4188.205078,4174.358887,4163.07666,4246.153809,4168.717773
4277.436035,4197.94873,4225.641113,4179.487305,4184.102539,4187.692383,4183.07666,4198.461426,4142.05127,4191.794922,4173.846191,4166.153809,4251.794922,4174.871582
4268.717773,4195.384277,4180.512695,4176.410156,4185.12793,4177.94873,4178.974121,4196.922852,4136.410156,4189.743652,4175.384277,4165.12793,4244.615234,4165.12793
4272.307617,4214.358887,4171.281738,4165.12793,4202.05127,4195.897461,4187.692383,4198.974121,4147.692383,4189.743652,4186.153809,4170.256348,4246.666504,4168.205078
4277.436035,4228.717773,4182.05127,4153.333008,4201.538574,4208.205078,4196.922852,4201.538574,4152.820313,4194.358887,4186.153809,4181.025391,4254.358887,4177.94873
4284.102539,4218.974121,4171.281738,4167.692383,4180.512695,4207.179199,4189.230469,4202.563965,4162.563965,4194.358887,4189.230469,4169.743652,4264.615234,4184.102539
4305.641113,4202.05127,4227.692383,4186.153809,4198.461426,4202.563965,4201.025391,4208.205078,4165.641113,4192.820313,4201.025391,4177.94873,4251.281738,4198.974121
4289.230469,4205.12793,4171.794922,4167.692383,4191.281738,4190.256348,4193.333008,4204.102539,4143.07666,4190.769043,4193.846191,4170.256348,4224.615234,4201.538574
4273.846191,4228.717773,4175.384277,4153.846191,4186.153809,4197.94873,4188.205078,4195.384277,4134.871582,4191.281738,4183.07666,4166.666504,4238.461426,4184.615234
4281.538574,4232.307617,4222.563965,4168.205078,4192.307617,4203.07666,4190.769043,4193.333008,4150.256348,4193.846191,4187.179199,4182.05127,4264.102539,4173.333008
4273.333008,4206.666504,4164.102539,4165.641113,4178.974121,4183.589844,4182.563965,4192.307617,4147.692383,4192.820313,4186.153809,4161.538574,4248.717773,4173.333008
4275.384277,4198.974121,4207.692383,4146.153809,4189.743652,4191.794922,4200.512695,4203.07666,4139.487305,4191.281738,4187.692383,4162.05127,4228.717773,4178.974121
4278.974121,4215.384277,4225.641113,4140,4186.666504,4212.820313,4196.922852,4212.820313,4153.333008,4192.820313,4190.256348,4168.717773,4234.358887,4177.94873
4273.846191,4209.230469,4218.461426,4138.461426,4181.025391,4205.641113,4187.692383,4208.205078,4155.384277,4194.358887,4185.12793,4168.717773,4229.743652,4174.358887
4274.871582,4200,4225.12793,4153.846191,4189.743652,4215.897461,4204.615234,4209.230469,4151.794922,4191.794922,4190.256348,4182.563965,4229.230469,4178.974121
4275.384277,4214.358887,4189.230469,4166.666504,4184.102539,4229.743652,4203.589844,4217.94873,4170.256348,4188.205078,4200,4170.769043,4246.666504,4182.563965
4282.05127,4217.94873,4234.358887,4142.05127,4191.281738,4202.05127,4200,4214.358887,4177.436035,4191.281738,4191.794922,4174.358887,4244.102539,4183.07666
4280.512695,4209.230469,4199.487305,4134.871582,4181.538574,4188.717773,4189.230469,4202.05127,4167.692383,4194.358887,4184.615234,4176.922852,4237.94873,4184.102539
4283.589844,4214.871582,4179.487305,4165.12793,4183.07666,4217.94873,4191.794922,4199.487305,4164.102539,4193.846191,4196.922852,4175.897461,4250.256348,4190.256348
4284.615234,4222.563965,4228.717773,4170.769043,4200,4225.641113,4207.179199,4202.05127,4167.179199,4192.820313,4204.615234,4190.256348,4254.358887,4192.820313
4264.102539,4215.897461,4171.794922,4150.769043,4193.846191,4204.102539,4189.230469,4195.384277,4158.461426,4191.794922,4189.743652,4168.717773,4235.897461,4181.538574
4260.512695,4200.512695,4192.307617,4140.512695,4204.615234,4200,4185.12793,4187.179199,4141.025391,4192.820313,4172.820313,4158.974121,4215.897461,4166.153809
4258.461426,4197.94873,4206.153809,4147.179199,4196.922852,4204.102539,4187.179199,4181.538574,4141.538574,4193.333008,4175.384277,4164.615234,4222.563965,4159.487305
4255.384277,4210.769043,4186.666504,4155.897461,4188.717773,4201.025391,4184.102539,4180,4142.563965,4193.846191,4180.512695,4163.07666,4236.410156,4168.205078
4264.102539,4218.461426,4198.461426,4160.512695,4202.563965,4196.922852,4188.205078,4187.692383,4131.281738,4193.846191,4174.871582,4172.820313,4229.743652,4170.769043
4256.922852,4213.846191,4164.102539,4165.12793,4190.769043,4201.538574,4181.025391,4200.512695,4144.102539,4191.794922,4175.384277,4162.563965,4226.666504,4162.05127
4256.922852,4203.589844,4209.230469,4164.615234,4193.846191,4202.05127,4190.256348,4201.538574,4164.615234,4191.794922,4183.589844,4169.743652,4225.12793,4158.461426
4260,4210.256348,4204.615234,4170.769043,4191.281738,4202.05127,4194.871582,4201.538574,4170.256348,4189.743652,4190.256348,4184.102539,4228.205078,4166.153809
4263.07666,4226.153809,4176.410156,4190.769043,4182.563965,4215.897461,4195.384277,4214.871582,4173.846191,4188.205078,4197.436035,4178.974121,4251.794922,4187.179199
4276.410156,4223.07666,4213.333008,4194.358887,4191.794922,4216.922852,4204.102539,4214.871582,4167.179199,4193.333008,4201.538574,4188.205078,4262.563965,4202.563965
4274.871582,4219.487305,4152.820313,4179.487305,4181.025391,4202.05127,4188.205078,4201.538574,4157.436035,4195.384277,4202.05127,4183.07666,4262.563965,4200
4271.281738,4221.538574,4178.974121,4174.358887,4199.487305,4197.94873,4192.820313,4198.974121,4157.436035,4194.358887,4202.05127,4186.153809,4264.102539,4193.333008
4263.07666,4220.512695,4207.692383,4181.025391,4207.692383,4206.153809,4200.512695,4195.384277,4158.974121,4193.846191,4195.384277,4190.769043,4249.743652,4186.666504
4247.179199,4214.358887,4169.230469,4174.358887,4189.743652,4200,4187.692383,4184.102539,4144.102539,4192.307617,4175.384277,4167.692383,4225.641113,4172.820313
4255.897461,4215.384277,4199.487305,4171.281738,4190.769043,4194.358887,4196.922852,4188.205078,4129.743652,4191.794922,4168.717773,4172.820313,4222.563965,4168.717773
4266.153809,4226.153809,4157.436035,4193.846191,4174.358887,4218.974121,4202.05127,4203.589844,4148.717773,4193.333008,4191.281738,4182.563965,4244.615234,4186.153809
4265.12793,4219.487305,4185.12793,4191.794922,4191.281738,4227.179199,4206.153809,4203.589844,4162.563965,4194.358887,4201.538574,4187.179199,4248.717773,4191.794922
4256.410156,4215.384277,4226.153809,4172.820313,4208.205078,4207.692383,4206.666504,4205.641113,4154.871582,4192.307617,4188.717773,4186.666504,4236.922852,4176.410156
4256.410156,4230.769043,4192.820313,4188.205078,4187.692383,4199.487305,4198.974121,4213.333008,4163.07666,4191.281738,4186.153809,4170.769043,4238.461426,4172.820313
4269.230469,4228.205078,4231.281738,4206.666504,4185.641113,4207.692383,4202.563965,4209.230469,4174.871582,4192.307617,4193.333008,4179.487305,4242.05127,4175.384277
4255.897461,4212.820313,4186.153809,4192.307617,4172.820313,4199.487305,4186.666504,4196.922852,4164.615234,4191.281738,4186.153809,4170.256348,4243.07666,4169.230469
4248.205078,4220.512695,4186.153809,4183.589844,4183.07666,4193.333008,4191.281738,4193.333008,4148.205078,4191.794922,4180,4168.205078,4240,4172.820313
4258.461426,4235.384277,4210.769043,4203.589844,4200,4214.358887,4207.692383,4195.897461,4153.846191,4193.333008,4192.307617,4197.436035,4253.333008,4185.12793
4255.384277,4229.743652,4146.666504,4211.794922,4190.256348,4217.94873,4191.281738,4185.12793,4156.410156,4193.333008,4198.974121,4190.256348,4263.589844,4189.743652
4254.871582,4223.589844,4178.974121,4204.102539,4194.871582,4204.102539,4193.333008,4177.436035,4143.07666,4194.358887,4189.230469,4179.487305,4242.563965,4188.717773
4250.769043,4231.281738,4188.205078,4204.102539,4184.615234,4194.871582,4191.794922,4187.692383,4139.487305,4191.794922,4180,4169.743652,4225.12793,4182.563965
4263.07666,4238.461426,4213.333008,4208.717773,4189.230469,4199.487305,4195.897461,4197.94873,4145.641113,4191.281738,4185.12793,4180,4231.281738,4184.615234
4276.922852,4236.922852,4219.487305,4217.436035,4196.410156,4214.871582,4204.615234,4191.794922,4149.230469,4195.384277,4193.333008,4200,4247.179199,4195.384277
4255.384277,4229.743652,4153.846191,4220.512695,4176.410156,4209.230469,4187.692383,4179.487305,4148.205078,4193.333008,4187.179199,4175.897461,4242.563965,4186.153809
4253.846191,4228.717773,4223.589844,4229.743652,4187.692383,4200,4198.974121,4187.692383,4152.820313,4191.794922,4184.102539,4178.461426,4231.281738,4172.820313
4263.07666,4234.358887,4223.589844,4242.05127,4188.717773,4200.512695,4200.512695,4193.846191,4161.538574,4192.307617,4185.12793,4181.538574,4241.025391,4171.794922
4265.641113,4238.974121,4189.230469,4243.07666,4187.179199,4191.281738,4188.205078,4186.153809,4158.974121,4193.846191,4186.666504,4172.307617,4252.307617,4174.871582
4270.769043,4251.794922,4210.256348,4248.205078,4188.717773,4183.589844,4192.307617,4182.05127,4153.333008,4193.846191,4198.461426,4192.307617,4253.846191,4186.153809
4258.461426,4257.436035,4170.256348,4252.307617,4176.410156,4194.358887,4190.256348,4187.692383,4158.974121,4190.769043,4203.589844,4190.256348,4253.846191,4201.025391
4253.846191,4242.05127,4197.94873,4247.692383,4198.974121,4203.589844,4200,4192.820313,4163.07666,4191.794922,4192.820313,4189.743652,4248.717773,4207.179199
4255.897461,4237.436035,4183.07666,4251.281738,4199.487305,4206.153809,4193.333008,4183.07666,4154.871582,4192.307617,4187.179199,4187.179199,4247.179199,4202.05127
